id,nom,groupe,siret
13259,DESMI,DESMI,79059334700012
13260,GUGGENHEIM CONSULTING ET FORMATION,GUGGENHEIM CONSULTING ET FORMATION LES,79251452300010
13261,KIOSQUE 9 BIS,KIOSQUE 9 BIS,52088500500014
13262,URBAN DRIVER,URBAN DRIVER,50398738000022
13263,MARCEL HAMON,HAMON MARCEL SOC,31465812100053
13264,QUALIVIEW CONSEIL,,52749564200011
13265,DEODIS IMS,NEURONES,43983235300064
13266,BOS RENOVATION,BOS RENOVATION,45169095200010
13267,GUMI EUROPE,GUMI EUROPE,75342093400014
13268,ADICTIZ,ADICTIZ,50461489200033
13269,CINAPS,,34925535600066
13270,PROXIMIKEYS,,81803032200015
13271,UNIVERSITE PARIS DESCARTES,,19751721200019
13272,HI DIGITAL,HI-DIGITAL,52752124900013
13273,OP4U,OP4U,80097595500017
13274,PHARMACIE SDR SOUVANLASY,PHARMACIE SDR SOUVANLASY,41912100900015
13275,EDITION ET COMMUNICATION MEDICALES,DHG,32153944700029
13276,Fondation Œuvre de la Croix Saint-Simon,,RCS PARIS B 78
13277,TRANSACTIONS ET CONSEILS,TRANSACTIONS ET CONSEILS,42227314400036
13278,EASY IMMO,EASY IMMO EURL,51871144500016
13279,FRANCE IMMO,FRANCE IMMO,38369516000036
13280,TIM CONSEIL IMMOBILIER,TIM CONSEILS IMMOBILIER,32364902000035
13281,MUTU EPARGNE RETRAITE PREVOYANCE CARAC,CARAC,77569116500127
13282,LES CHARPENTIERS DE BOURGOGNE,LES CHARPENTIERS DE BOURGOGNE,31184268600017
13284,SOLOMAT LOCATION,SOLOMAT LOCATION,31816713700054
13285,SUMIC DIFFUSION,SUMIC DIFFUSION JEANS'TONIC,33451622600019
13286,LAFFITTE EPICERIE,LAFFITTE EPICERIE,39208647600018
13287,SCE CONSEIL ORG PROGRAMMES SYSTEMES,SCOPS SARL,47932131700014
13288,DPD FRANCE,DPD France,44442083000978
13289,ACATUS INFORMATIQUE,ACATUS INFORMATIQUE,43528458300026
13292,SOADEO,SOADEO,51847855700011
13294,ARIANE STRATEGY CONSULTING,,444 904 908 00
13301,DORLANNE ET ASSOCIES,DORLANNE ET ASSOCIES,39257291300037
13295,AGENCE CENTRALE,AGENCE CENTRALE SARL,34246064900011
13297,BONNABELLE ET CIE,FNAIM,76680017100015
13298,LICK,LICK,44277764500031
13299,OPUS PATRIMOINE,OPUS PATRIMOINE SAS,52911252600023
13300,DIMO SOFTWARE,,39955128200094
13302,CHRONOPOSTFOOD,CHRONOPOST,50921047200056
13303,JPA IMPRIMEURS,,33407665000038
13304,ARIAT,,33843798100016
13305,AXISE,AXISE,42281122400027
13306,AVANCENET,,41763539800023
13307,CHP LOGISTIQUE ET SERVICES,,48881812100037
13308,DANITEX,,50976409800018
13309,CONSTANTIN COIFFURE,,44258353000013
13310,DRAVEIL,,42163084900022
13311,FINANCIERE BCMP,,53876216200021
13312,MONSIEUR CHRISTOPHE GALLIENNE,,45068055800027
13313,GLOBANET,,43427947700021
13314,IMPACT IMMO ASNIERES,,42401438900011
13315,JARVIS,,79107755500013
13316,JEAN BUSNOT EST,,53292829800019
13317,LE COMPTOIR DES SAVONNIERS PARIS,,79191619000014
13318,LOGSYS,,42138484300023
13319,METALIS,,49308467700035
13320,NETKIN,,53379024200036
13321,OR'NORMES,,44065742700058
13322,PARTENAIRES IMMOBILIER,,80071950200018
13323,PIERRE PROMOTION,,45388425600026
13324,SCRG,,45270872000019
13325,SIXTH JUNE,,50212292200011
13326,SNLV SARL,,48423038800031
13327,SGUI,,39022702300038
13328,SPIGEA SOC INFORMAT GDES ENTREPR AD,,39843000900025
13329,SOCIETE NOUVELLE CORNU EMBALLEURS,,51852694200033
13330,SOCIETE PAUL ROLLAND,,30677223700021
13331,STEPNET SYSTEMES ET RESEAUX,,51334868000010
13332,UN JOUR AUTREMENT,UN JOUR AUTREMENT,40347307700010
13333,UN TOIT POUR MOI,,79050164700016
13334,GIE VAPIANO,,52363869000033
13335,WERFEN,,56201026400116
13336,Cypok Media,,53169410700016
13337,IBB SOLUTIONS,,52486750400010
13338,MIF ASSURANCES,,31025922100029
13339,EXEDIGIT,,80960963900012
13340,SOFRIGAM,,31223530200071
13341,ALTAYR,ALTAYR,49192231600022
13342,BLI CONSEIL ET FORMATION,BLI BLI CONSEIL ET FORMATION,45059427000016
13343,ITOCHU FRANCE,,39221554700010
13344,TURAZ GLOBAL,,53893073600029
13345,TRADITIONAL EYEWEAR,,38058867300018
13346,POLIRIS,,49228556400034
13347,DI MAGGIO FREM INVEST,DI MAGGIO FREM INVEST. DI MAGGIO FR,41456824600014
13348,FL PROMOTION,FL PROMOTION,45403694800023
13349,GISEH CONSULTING,,79225651300013
13350,MONSIEUR CHRISTIAN PINGUET,,45190916200021
13351,MOTION EQUITY PARTNERS,MOTION EQUITY PARTNERS,39345009300041
13352,PRESTASHOP,PRESTASHOP,49791663500053
13353,SEL DOCTEUR DIDIER BOURGEOIS,DOCTEUR DIDIER BOURGEOIS SELARL,48213075400013
13354,SONCHEL,SONCHEL,53896035200010
13355,SUCRE,SUCRE,53895511300013
13356,AQUARELLE COM,,41999825700010
13357,AQUARELLE COM,,41999825700010
13358,CM ASSOCIES,,49427107500025
13359,ETABLISSEMENTS NICOLAS,,54206623805494
13360,MICROSOFT EMEA,MICROSOFT,35256809100057
13361,ABMI INGENIERIE,,44808118200058
13362,SERGI TRANSFORMER PROTECTOR,,38834751000033
13363,GLP,,80832659900012
13364,EDUGROUPE,NEURONES,41514983000010
13365,EASY CARTOUCHE,,53865086200021
13367,LES EDITIONS DU MEDECIN GENERALISTE,,30474709000088
13368,LYNX RH,,51255237300023
13370,SUEZ Smart Solutions / ONDEO SYSTEMS,ONDEO SYSTEMS,50956139500013
13371,SNC CHATEAU DU LAUNAY,CHATEAU DE LAUNAY,44358557500014
13372,4D VIEW SOLUTIONS,4D VIEW SOLUTIONS,50070487900021
13373,ADV,,42341657700033
13374,ARCO,ARCO,41464779200012
13375,BEATEC,BEATEC,38352416200013
13377,OFFICE IMMOBILIER DE LA PLAGNE,GROUPE MAGNIN GECORS,30609498800038
13378,ALBANNE IMMOBILIER,ALBANNE IMMOBILIER,39205351800016
13379,THIERRY LURTON,THIERRY LURTON,51464267700017
13380,MINOTERIE CETRE SA,,43572022200015
13381,CF PARTICIPATIONS GESTION,CF PARTICIPATIONS GESTION,79863239400010
13383,MI-IN PARIS SEOUL,,80933931000017
13384,VITECH DEPIL TECH,VITECH DEPIL TECH,80391012400012
13385,COMMUNICLAIRE,,48484107700015
13386,PHYTORESTORE LA BIOFERME,PHYTORESTORE LA BIOFERME,47871999000069
13387,IMMO CLE,IMMO CLE,79446244000015
13388,DOTEMU,DOTEMU,49437870600027
13389,SYLIASE,SYLIASE,50168774300044
13390,CAESARS DIFFUSION,CAESARS DIFFUSION,39463957900058
13391,CENTRE ACTION MARQUAGE POURSUITE,CAMP,35310069600056
13392,L ATELIER PRODUCTION,L ATELIER PRODUCTION,78952322200014
13393,ELIOR ENTREPRISES,,41390176000012
13394,VENTANA TAVERNY,VENTANA GROUP,34439530600022
13395,MILTON ROY MIXING,MILTON ROY,33125362500031
13396,SOC INDUST POUR DEVELOPP SECURITE (SIDES),SOC INDUST POUR DEVELOPP SECURITE (SIDES),00658019500011
13397,OXFORD INSTRUMENTS SARL,OXFORD INSTRUMENT SARL,31363075800073
13398,BATI-ARCHITECTURE,,50286197400033
13400,SAGUEZ WORKSTYLE,,52449236000010
13401,COSTA,COSTA GROUP,49088288300013
13402,BRENNE BOURDIN EURO DEFENSE,BRENNE BOURDIN EURO DEFENSE,32409588400056
13403,ADER,ADER,40309027700027
13404,AGENCE LE HYARIC,AGENCE LE HYARIC IMMOBILIER LE HYARIC,48284535100014
13405,DIMEC,DIMEX,33110219400049
13406,TOUAX CONTAINER SERVICES,TOUAX,43408099000030
13407,AGENCE GTI GPI,FNAIM,38144228400018
13409,ECHO VOYAGES SA,ECHO VOYAGES,80702011000043
13410,KELLY SERVICES,,31130565000831
13411,LA BANQUE POSTALE ASSET MANAGEMENT,LA BANQUE POSTALE,34481261500054
13412,IMESTIA INVESTISSEMENTS,,48248827700039
13413,BIOGARAN,BIOGARAN,40511359800032
13414,ALLO RESTO,,41763051400061
13416,BILENDI,,42825487400020
13418,DIETDEFENSE SAS,,79303884500020
13420,TRUSTEAM FINANCE,,43363414400045
13421,TEMPO PUBLICITE,,41382809600052
13422,"PHARMACIE EDGAR QUINET TCHOULAGUE	",,50218764400013
13423,GOGO RUNRUN,,81307607200012
13424,Idinvest Partners,,41473517500054
13425,GRANDET TOURS  LE SEL DE LA TERRE,GRANDET TOURS LE SEL DE LA TERRE,48828303700023
13426,SURVEY SAMPLING FRANCE,SURVEY SAMPLING FRANCE,48789765400017
13427,JOBENANGLAIS.COM,,80868544000014
13428,MEDICIS FRANCE,MEDICIS France,42070341500042
13429,SCI AMC,SCI AMC,50467371600016
13430,MYCOMM,,51036840000022
13431,EUDOWEB,,53185258000020
13432,PARTNER REINSURANCE EUROPE SE,PARTNER REINSURANCE EUROPE PLC,49880348500024
13433,BANDAI NAMCO ENTERTAINMENT FRANCE,,34754370400071
13435,LE PETIT NOUVEAU,,35191734900141
13440,Hey U,,813 278 447 00
13443,Do it in Paris,,50528081800038
13445,L'ETUDIANT,,55201868100171
13446,ITP INTERPIPE,ITP SA,40303395400021
13447,Jacques Rougerie Architectes Associés,,34018223700016
13448,"HAVANA IT&APPS	",,53512232900019
13449,Kazaden,,80046653400016
13450,Wakanda SAS,,80465019000023
13451,AchieveGlobal,,43772374500034
13452,TemptingPlaces,,50271368800013
13453,OWMUCH,,81323926600014
13454,Association CAMELEON,,48129356100025
13455,SKORES,,79539319800028
13456,MINISTERE DE L'INTERIEUR,,11001401600015
13457,ECOLE POLYTECHNIQUE,,19911568400011
13458,CISA INFORMATIQUE,,33762966100014
13459,Sharegroop,,81107633000026
13460,K S I PARFUMS ET BEAUTE,KS I PARFUMS ET BEAUTE,44888662200027
13461,MEDIARITHMICS,,53376045000015
13462,BANG GROUP,,80213592100020
13463,DSD ORGANISATION,,53765989800028
13465,Sharpstone Advisory,,41145826800025
13466,Pentalabbs,,809 262 652 00
13468,Solidarités International,,38951518000039
13469,CARENITY,ELSE CARE,529 931 008 00
13470,GROUPE IDECOM,GROUE IDECOM,32818780200033
13471,Meteojob,,49873987900050
13472,ABC SYTEMES ET FORMATION,,42505052300025
13473,ABC DISTRIBUTION,,43974961500027
13474,IDEAL CONNAISSANCES,,497 914 556 00
13475,GPlus Europe,,53915215700027
13477,HUTCHINSON FLEXIBLES AUTOMOBILES SNC,HUTCHINSON,43441393600015
13479,ASOBO STUDIO,,44375279500031
13481,Fraikin,,"	3438626520290"
13482,OPPBTP,,77572591400433
13483,Villa Lemons,,45062181800019
13485,Tracktor,,81763875200011
13486,ProvideUP,,80938068600018
13487,Appndigital,,81111733200015
13489,CARON SERVICE,,38078323300022
13490,At The Corner,,81356235200019
13491,Ad Industrie,,47831488300016
13494,ADVANCED  RETAIL,ADVANCED RETAIL,50446931300051
13495,ADVANTECH EUROPE BV,ADVANTECH EUROPE BV,52866617500054
13496,AFR IMMOBILIER,AFR IMMOBILIER,47859622400012
13497,GROUPE AFONE,,41106873700120
13498,ASSURANCES 2000,,30536216204062
13499,SeDomicilier SAS,,82055725400019
13500,Promo Agency,,47769176000011
13501,BALTHAZAR,BALTHAZAR,44520181700035
13503,SAVE,,79107090700021
13505,Compos Juliot Graphic Technology,,39827522200014
13506,NEWS BOX,NEWS BOX,41864050400027
13507,SMA,sma,33278929600016
13508,BLERANNE,BLERANNE,53302757900010
13509,NOVACTIVE,NEXTEDIA,40899923300070
13510,CAP FI BANQUE ET ASSURANCE,CAPFI,75148287800038
13511,LES POUPEES RUSSES,,51934621700036
13512,EURO DISNEY ASSOCIES S.C.A.,DISNEYLAND PARIS,39747182200080
13513,Retrofutur,,81057084600016
13514,SPIE Oil & Gas Services,,70990024500040
13516,BRAAXE,,50836791900042
13517,Altelis,,80164723100019
13518,GRDF,,44478651100022
13519,CREDIT AGRICOLE SOLUTION GROUPE SERVICES,CRÉDIT AGRICOLE,43760340000023
13520,COMPAGNIE EUROPEENNE DU HAUT DEBIT CEHD,COMPAGNIE EUROPEENNE DU HAUT DEBIT CEHD,45137303900044
13521,NAGRA FRANCE,NAGRA FRANCE,35137049900060
13522,EGAMO,MGEN,50296719300025
13523,HOTEL VILLA GLAMOUR,HOTEL VILLA GLAMOUR,55208753800013
13524,JETPACK,JETPACK group,34162768500025
13525,Sweet Punk,,53992270800018
13526,MAN-EVENTS MENUISERIE,MAN-EVENTS MENUISERIE,53949333800013
13527,NEWTON - VAUREAL & COMPANY,NEWTON - VAUREAL & COMPANY,42079341600025
13528,CRISTAL ET BRONZE,CRISTAL ET BRONZE,32475597400031
13529,SIPEC,,33961198000048
13533,NEUILLY PARK,NEUILLY PARK SAS,33960528900018
13534,ASTREE,ASTREE,37983241300015
13535,EC PERFORMANCE,EC PERFORMANCE,51209957300010
13536,EIKOS CONCEPTS,EIKOS CONCEPTS,38112549100047
13537,GROUPE CHIMIE MARKETING,GROUPE CHIMIE MARKETING,35047423500040
13538,URBAN ACT,,41511395000026
13539,MATOS,MATOS,41996749200036
13541,NEW BUSINESS ASSOCIES,,52987283000011
13542,SCI DU 33 RUE ETIENNE CHEVALIER,SCI DU 33 RUE ETIENNE CHEVALIER,78582766800019
13543,DELTA MULTIMEDIA EUROPE SA,DELTA MULTIMEDIA EUROPE SA,40430677100043
13544,SOTAM,SOTAM,52381362400021
13546,ILE DE FRANCE RESTAURATION,ILE DE FRANCE RESTAURATION,38851888800192
13547,VISIGO,VISIGO,48967959700018
13548,VIPA FRANCE SAS,VIPA FRANCE SAS,50088550400018
13549,TORAT,TORAT,81062027800012
13550,ANDREW MAC THOMAS,,814 421 137 00
13551,PRYMER,PRYMER,80018193500019
13552,OREC MEDIA,OREC MEDIA,79754704900016
13553,ONE BUY ONE,ONE BUY ONE,43880892500020
13554,NEOSURF CARDS SAS,NEOSURF CARDS SAS,47850232100027
13555,ASAP CONSEIL,,50787675300025
13556,LEB,LEB,79896534900011
13557,ODiTY,,53404651100018
13558,IKALIS CONSEIL ET FORMATION,IKALIS CONSEIL ET FORMATION,75386553400014
13560,CREDIT INDUSTRIEL ET COMMERCIAL CIC FRANCE,CREDIT INDUSTRIEL ET COMMERCIAL CIC,54201638101328
13561,Mobile matching app.,,81814512000015
13562,Corinne Cabanes et Associés,,53931906100021
13563,CBIEN,MATMUT,79939298000014
13564,EUROWELL,,42400190700015
13567,DEFENSE INTELLIGENCES SERVICES,DEFSI,35364948600035
13568,FILMETAL,SAARSTAHL,78447601200058
13569,HUMANYA,HUMANYA,49249826600021
13570,LE GRAND HOTEL DE L'EMBARCADERE,LE GRAND HOTEL DE L EMBARCADERE,53982650300010
13571,LEADER INTERIM 38,GROUPE LEADER INTERIM,35170403600091
13572,LES BUREAUX DE L EPARGNE,LES BUREAUX DE L'EPARGNE,47752020900016
13573,PRESSE LIBRAIRIE DES MANEGES,LIBRAIRIE PRESSE DES MANEGES,38312859200011
13574,SODETREL,,41907018000072
13575,LES SOUVENIRS DE PARIS,SOUVENIRS DE PARIS,42825842000010
13576,VERSAILLES CHANGE,VERSAILLES CHANGE,57202790200020
13577,Inter Action Sourcing,,81 262 095 300
13578,Melusyn,,79086526500017
13579,MTAE MANAGEMENT TECHNIQUES ASSOCIES ENGINEERING,,34749926100019
13580,DALENYS,,48806619200029
13581,CES,,35026658100064
13582,LEPONT,BRIDGIN FUTTURA - LE POINT EQUIPEMENT,43888048600016
13583,CreativeFeed France,,53782596000025
13585,TESLA MOTORS,,52433526200084
13586,ORSENNA,,33886677500061
13588,ALL IS LINK,,53482499000020
13589,INNOECO,,53978166600026
13590,Business At Work,,43266905900029
13592,ALTERFOOD,,51217542300015
13593,SODETREL,EDF,41907018000072
13594,SODETREL,EDF,41907018000072
13595,AT2E,,35073451300020
13596,Assu2000,,305 362 162 04
13597,VROUVROUM,,43262695000013
13598,Yellow Lab,,79054156900022
13599,NEWS BOX,,41864050400027
13600,EURO DISNEY ASSOCIES S.C.A.,DISNEYLAND PARIS,39747182200080
13601,Neoptimal,,80937620500021
13602,MYCOMPANYFILES,,53768765900020
13603,FINANCE PHARMACIE,FINANCE PHARMACIE,50493514900022
13604,ATELIER NA. 27 AVENUE DU PORT AU FOUARRE 94100 SAINT MAUR DES FOSSES,,52447721300028
13605,Mutuelle générale,,775685340 0355
13606,Ovelo,,80910767500013
13607,ViewPay,,53152932900025
13608,Hoolders,,752 316 877 00
13610,EASYMALLS,,751 544 263 00
13611,Grisbee,,81922916200014
13612,MOZAIK RH,,50211944900069
13614,COPIREL,,44368190300052
13615,Olympus France,,58202632400175
13616,Pigier National,,32922456200317
13617,ASCENCIA BUSINESS SCHOOL,,50123141900026
13618,JOBLINK,,49816847500016
13619,ADISSEO,,43943656900016
13620,MeilleursAgents.com,,50306830600037
13621,SANOFI,SANOFI,40309691000050
13622,Groupe Tollens,,59202829400177
13623,Alstom,,38919198200260
13624,ACENSI,,44889273700041
13626,FEAPOL,,80276898600019
13627,EIFFAGE Groupe,,70980209401130
13628,CONSTELLIUM,,67201408100638
13629,Unruly,,52072427900010
13630,Groupe Keolis,,55211180901602
13631,ONEY,,54638019700550
13632,PUIG Espagne,,68203050700219
13633,EPPDCSI UNIVERSCIENCE,,51958785100014
13639,Cyclopolitain,,44844125300029
13640,Weekendesk,SMARTHOLIDAY,48238088800057
13641,Lemon Learning,,80414821100027
13642,Lomography France SARL,,50275611700029
13643,MOBEYE,,79367452400012
13644,Havas Digital Factory,,403 201 767 00
13645,Déclic et des Trucs,,803 505 460 00
13646,Groupe Leader,,47956077300018
13647,PROVA,,58214199000017
13648,CREDIT AGRICOLE DES SAVOIE,CRÉDIT AGRICOLE,30295849100037
13651,Yuflow,,79323440200030
13658,stafotel,,52187221800016
13660,MOONYOUNGHEE,,799 219 308 00
13661,Optimal Sup-spé,,48765368500023
13662,Win Xchange,,81285843900019
13663,SIDETRADE,,43000725200033
13664,Sonepar France,,45123480100129
13665,GLOBE GROUPE,,49374197900022
13666,LILILO,LILILO,81219350600027
13667,FINAUDIT,FINAUDIT,52412043300023
13668,Marcojea,,44832226300048
13669,LES VOILIERS,LES VOILIERS,45089062900003
13670,ACT IMMO,ACT IMMO,48221168700025
13671,GFS ESPACES VERTS,GFS ESPACES VERTS,38089311500044
13672,LES ORANGERS L IMMOBILIER DE L ORANGERIE,LES ORANGERS L IMMOBILIER DE L ORANGERIE,48200027000017
13673,PIPANGAI PRODUCTION,PIPANGAI PRODUCTION,40262933100024
13674,VAPEURS Dim Sum,,81932071400010
13675,CABINET JEANSELME,CABINET JEANSELME,33959951600038
13676,DEFI IMMOBILIER,DEFI IMMOBILIER,35068830500019
13677,AVD ACCESSOIRES VENTILLATION DISTRIBUTION,,35158537700010
13678,A LEVON,A. LEVON,32394798600028
13679,FM FRANCE,FM GROUP,36780140400040
13680,KELEY CONSULTING,KELEY LIVE,48937539400033
13681,TRANSPORTS REVELAUD CA REVELAUD,TRANSPORTS REVELAUD CA REVELAUD,37964086500018
13682,SOFTBANK ROBOTICS EUROPE,SOFTBANK,48318580700052
13683,VMWARE FRANCE,VMware,451 782 684 00
13684,Artvizor,,81188862700023
13685,Le Bonbon,,51058030100032
13686,ANGERIS,,48204240500068
13698,EXCELLCIUM SOLUTIONS,,50196880400010
13707,IPSO SENSO,,52435468500025
13708,DCUBE,,48165990200029
13709,UNIPER FRANCE,UNIFER,50170636000036
13710,LA GROSSE EQUIPE,,48535420300021
13715,HOSMEDIS,,53321039900010
13716,UNICEM ILE DE FRANCE,,48837971000012
13717,OILFACTORY,,79385754100031
13719,ARNAUD BIENAYME CONSULTING,,53006807100014
13720,BRONZAVIA INDUSTRIE,,35318645500039
13722,INSERM,,180 036 048 00
13726,GIE DES HOTELS IBIS,,40326772701398
13727,CUILLER FRèRES,,71050056200024
13729,ADRESS COMPANY,,41135832800051
13730,STUDIO 14,,48022270200015
13733,FINANCIERE ARBEVEL,,41468266600030
13735,BENLUX LOUVRE,,31669603800017
13736,INSTITUT CATHOLIQUE DE PARIS,,78428073700015
13737,GARAGE JACQUES RAVON AUTOMOBILES,,71450187100046
13740,LIGUE NATIONALE DE RUGBY,,42122348800030
13741,R G FROID,,51386241700013
13742,SCAN CONCEPT,,41192597700059
13743,ETABLISSEMENTS PAPPO - MANUFACTURE DE PANTOUFLES,,58219269600042
13745,DBIM HOPITAL SAINT LOUIS,,52198026800010
13746,GTO GRANDS TRAVAUX DE L ORGE,,39486827700028
13747,ESSONNE METAL SERVICES,,51788380700011
13748,MD BOURGUIGNON,,42888670900016
13749,CHIMEX,L'OREAL,54820149000016
13750,MANSARTIS,,32482399600016
13762,ETABLISSEMENT PUBLIC D'AMENAGEMENT DU MANTOIS SEINE AVAL,,41063810000033
13764,BEDOC,,40362638500021
13765,AGENCE DE L'EAU SEINE NORMANDIE,,18750009500026
13766,ALLIANCE VIE BOIS-COLOMBES,,78880758400016
13767,THALES UNDERWATER SYSTEMS,,40321569200027
13768,EGON ZEHNDER,,35260565300026
13770,CAISSE FEDERALE DE CREDIT MUTUEL,,58850535400013
13771,THERMO ELECTRON SAS,,32655657800093
13772,ASS RES POUR PERSONNES AGEES DEPENDANT,,34137381900166
13773,ACTOURISM,,50834348000010
13777,GUINOT,,63204187700077
13778,MPHR SA,,43856905500017
13780,NORMAPRO FRANCE,,40338332600150
13782,AGATHA,,38087497400021
13788,HIGHCO,,35311356600072
13789,HORIZON SOFTWARE,HORIZON SOFTWARE,41814514000095
13790,ISTA CIS,ISTA CIS,44488221100022
13829,SOFTWARE AG FRANCE,,32799231900092
13839,REUNICA PREVOYANCE,,34133479500034
13841,PM INSTRUMENTATION,,33420449200048
13821,CHOC SOLO,,34300952800013
13823,SOC FRESCA,,58205650300052
13844,CHANTEMUR,,43402903900048
13845,ECF JULES JOFFRIN,,35288155100019
15436,DEEPKI,,80476367000010
13853,CFAO,,55205615200218
13855,EASES,,79460255700017
13856,LABORDE GESTION,,39335302400077
13857,HEXAGON GéOSYSTEMS SERVICES AG,,51934248900027
13860,HELPLINE,,38198356800043
13867,SPO,,50146155200017
13868,AUTOMOBILE SUFFREN,,421 389 453 00
13870,MUTUELLE DES TRANSPORTS ASSURANCES MTA,MUTUELLE DES TRANSPORTS ASSURANCES MTA,32416713900074
13871,PARTNERRE SA,,54203405300026
13874,LABORATOIRE EYLAU UNILABS,,78465202600021
13878,SAS M.M,,35261242800032
13879,IRI BUSINESS CONSEIL SARL,,43374321800011
13880,VALGO,,45397583100141
13881,JMR CONSULTANT,,529 392 144 00
13884,MITRY CHEM,,53173056200034
13885,BIM SIFRAM GROUPE,,33783977300047
13892,CASDEN BANQUE POPULAIRE,,78427577800842
13893,LINGUAPHONE FRANCE,,31490048100115
13895,LES ALIZES OPTICIENS,,42322574700017
13897,UNION BELGE,,31460375400016
13899,MAISON G DE SAINT AUBIN,,70204025400014
13900,BOUYGUES ENERGIES ET SERVICES FERROVIAIRE,,77566487302190
13901,INVENTION MACHINE,,41509351700050
13910,MEUNIER SA,,30982515600040
13912,VIZEUM,,34863346200026
13913,JACKY DIAS EVETNS,,49472807400027
13915,SOCIETE COMMERCIALE DU GROUPE ATLANTIC,GROUPE ATLANTIC,53848538400043
13918,CARLSON WAGONLIT TRAVEL,,41426787200029
13919,CARREFOUR,,43421213000059
13923,CAMPANILE,,38825104300013
13924,KREMLIN DISTRIBUTION,,35010868400019
13925,SORGEM EVALUATION,,50962203100011
13926,OCE PRINT LOGIC TECHNOLOGIES SA,,35125119400012
13935,GIE AVIONS TRANSPORT REGIONAL,,32393223600033
13938,SAR,,50934949400054
13939,EUROSCORE,,42111738300040
13940,CAMPENON BERNARD CONSTRUCTION (CBC),VINCI CONSTRUCTION,34197215600085
13942,EARL THIROUIN JERôME,,43037284700011
13943,MI FA SOL DECO,,38169671500048
13944,MI FA SOL DECO,,38169671500048
13946,ELIS,,34120387500073
13949,MOREMAX,,42501528600031
13950,SML,,43877519900021
13951,ALLIANZ,ALLIANZ,53181160200030
13954,SILCA,CRÉDIT AGRICOLE,48006192800093
13955,INTERXION,,42394579900082
13956,Colliers International,,34444329600050
13957,PG FINANCES,,49164784800010
13958,COVEA MMA,,45052791600024
13959,SIMEA,,44934276500038
13960,MARIE BRIZARD WINE & SPIRITS,,454 200 064 00
13962,MERCEDES BENZ FINANCIAL SERVICES,Mercedes Benz France,62204428700788
13963,Belle Mécanique,,51174631500023
13964,Belle Mécanique,,51174631500023
13965,SSI SCHAEFER,,78638007100013
13967,DANDY'S SARL,,40183517800013
13968,THALES AIR SYSTEMS SAS,,31915987700061
13969,AIR FRANCE,AIR FRANCE,42049517800014
13970,CREINVEST,CRÉDIT AGRICOLE,79225003700019
13971,ESA - AGENCE SPATIALE EUROPéENNE,,78542399700028
13974,CAP FI GROUPE,CAPFI,75070106200036
13975,FILINEA FRANCE,,44204452500016
13976,CPAM - Caisse Primaire d'Assurance Maladie,,32363683700045
13977,EINHELL,,50836917000016
13978,Le Jardin Enchanté,,34748398400014
13980,BJS HOLDING,BJS HOLDING,52391027100015
13981,SOFRAL,,68202296700090
13982,GRAS SAVOYE,,45750986700059
13983,BANK OF AMERICA,,81291446300029
13984,SANOFI PASTEUR,SANOFI,34950537000024
13985,SODIS,,70204471000029
13986,OPH DE PUTEAUX,,27920040600015
13987,MAIRIE DE SèVRES,,21920072200011
13988,AIR LIQUIDE IT,,52921859600037
13989,LE MONDE,,43389185000045
13990,EDDP,,38032792400037
13991,BOIRON,,96750469700566
13996,FONCIèRE DES RéGIONS,,43938146800024
13998,FOODS INTERNATIONAL,,58202622500059
13999,DIMINICO,,48797289500022
14000,CABINET PONS & CARRERE,,50990115300023
14001,COSSIA S.A.R.L.,,42284949700017
14002,COM ACMD,,53376198700023
14003,COM ACMD,,53376198700023
14005,STORENGY,,48765063200309
14006,HOLY GOD TV MINISTRIES,,80267897900013
14007,TRANS-K,,48845308500026
14008,FRANCAP DISTRIBUTION,,33108759300025
14009,EVECHE,,47959950800013
14011,AJINOMOTO-EUROLYSINE,,30260767600061
14012,SODISTEP,,78985691100019
14015,SMARTSIDE,,50267704000045
14016,ACI éQUIPEMENTS,,39474089800025
14017,THP SERVICES,,38023642200024
14018,WURTH,,66850296600041
14019,LA ROBINETTERIE INDUSTRIELLE,,57200205300088
14020,EIM DE FRANCE,,42505888000039
14021,ELECTRICITé DES VALLéES,ELECTRICITE DES VALLEES,49053211600012
14022,AGENCE CHAMBRELANT,,38115839300110
14023,LEASAMETRIC,,45373973200023
14024,GUY BARBIER CONSEIL & ACCOMPAGNEMENT,,50835106100017
14025,CARABOX,,53962802400017
14026,RENAULT SPORT RACING,,30614080700042
14027,ARROW FRANCE SA,,72206860800305
14028,PIXEL DE LUNE,,79902828700016
14029,GLOBAL KNOWLEDGE,,40394420000142
14030,AIGLEMONT,,51874584900027
14032,INST FORMATION ANIMATION CONSEIL,,33273739400244
14033,MAIRIE DE TOULON,,21830137200015
14034,MAIRIE DE LOUVIERS,,21270375500018
14035,SVAC,,30466847800015
14036,EUROVIA Management,EUROVIA,40952616700187
14037,OCEBER,,34044227600028
14038,SMURFIT KAPPA FRANCE,,49325490800087
14039,J&S FORMATION,,50949927300019
14040,CAMFIL,,67203072300106
14041,GENERAL ELECTRIC INTERNATIONAL INC,GENERAL ELECTRIC,66204721600301
14042,SOFEDIT,,44378278400088
14043,ACTILITY,,52230547300079
14046,CLX,,40976347100029
14047,CORIALIS ENGINEERS,,44309551800058
14048,ONYX PROMAVI,,43992905000037
14050,ITM LAI ETS,,51408083700628
